Tools	Port 1: NDI 8700449  s/n:3532DC02	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	Port 2: NDI 8700339  s/n:34801403	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz
2	Port 1: NDI 8700449  s/n:3532DC02	1028403289	1	OK	0.8426242	-0.3582738	-0.2668202	-0.3007179	-106.5	206.322	-1071.606	0.1530379	4	OK	-106.521	206.295	-1071.753	OK	-80.256	255.106	-1075.056	OK	-127.391	274.342	-1018.166	OK	-139.377	213.582	-1034.57	Port 2: NDI 8700339  s/n:34801403	1028403289	1	OK	0.7662617	0.466027	-0.4279018	-0.1120797	-140.734	-33.895	-1134.389	0.1629541	4	OK	-140.745	-33.767	-1134.521	OK	-178.377	-43.92	-1102.891	OK	-207.744	-88.234	-1116.884	OK	-161.336	-82.942	-1162.204
2	Port 1: NDI 8700449  s/n:3532DC02	1028403292	1	OK	0.8454486	-0.3513223	-0.2708704	-0.2973525	-105.222	212.12	-1073.273	0.1541831	4	OK	-105.243	212.094	-1073.425	OK	-79.641	261.299	-1076.067	OK	-127.434	279.335	-1019.348	OK	-138.458	218.556	-1036.402	Port 2: NDI 8700339  s/n:34801403	1028403292	1	OK	0.7742406	0.4396027	-0.4379007	-0.1246757	-143.889	-28.919	-1132.448	0.1590668	4	OK	-143.891	-28.806	-1132.583	OK	-181.672	-35.826	-1100.277	OK	-213.314	-79.135	-1112.237	OK	-167.15	-77.925	-1158.143
2	Port 1: NDI 8700449  s/n:3532DC02	1028403295	1		0.8475924	-0.3448151	-0.2769699	-0.2932188	-104.036	217.855	-1075.775	0.1611547	4	OK	-104.06	217.83	-1075.94	OK	-79.214	267.464	-1077.983	Used OOV	-127.871	284.338	-1021.649	OK	-137.748	223.503	-1039.186	Port 2: NDI 8700339  s/n:34801403	1028403295	1	OK	0.7817292	0.4119485	-0.4472331	-0.1384936	-147.159	-23.532	-1131.076	0.1536032	4	OK	-147.16	-23.429	-1131.198	OK	-184.866	-27.184	-1098.281	OK	-218.829	-69.217	-1108.158	OK	-173.229	-72.24	-1154.587
2	Port 1: NDI 8700449  s/n:3532DC02	1028403298	1		0.8499374	-0.3388676	-0.2812752	-0.2892395	-102.453	223.455	-1078.475	0.1552728	4	OK	-102.472	223.439	-1078.628	OK	-78.343	273.417	-1080.175	Used OOV	-127.605	289.207	-1024.047	OK	-136.48	228.367	-1042.092	Port 2: NDI 8700339  s/n:34801403	1028403298	1	OK	0.7884092	0.3841268	-0.4552016	-0.1537823	-149.86	-18.351	-1130.139	0.1541174	4	OK	-149.854	-18.258	-1130.264	OK	-187.222	-18.74	-1096.742	OK	-223.511	-59.238	-1104.586	OK	-178.827	-66.433	-1151.465
2	Port 1: NDI 8700449  s/n:3532DC02	1028403301	1		0.8517938	-0.3342379	-0.284182	-0.2863092	-99.698	228.753	-1081.816	0.1626516	4	OK	-99.725	228.734	-1081.974	OK	-76.118	278.982	-1083.101	Used OOV	-125.79	293.918	-1027.138	OK	-133.935	233.086	-1045.56	Port 2: NDI 8700339  s/n:34801403	1028403301	1	OK	0.7942078	0.3547042	-0.4633838	-0.1693939	-152.206	-12.746	-1129.678	0.1549193	4	OK	-152.192	-12.664	-1129.818	OK	-189.053	-9.759	-1095.842	OK	-227.642	-48.41	-1101.62	OK	-184.101	-59.897	-1148.718
2	Port 1: NDI 8700449  s/n:3532DC02	1028403304	1		0.8551433	-0.3278159	-0.2864272	-0.2814714	-95.817	232.333	-1085.989	0.1743245	4	OK	-95.844	232.319	-1086.164	OK	-73.011	282.919	-1086.743	Used OOV	-123.029	296.593	-1030.791	OK	-130.193	235.807	-1049.768	Port 2: NDI 8700339  s/n:34801403	1028403304	1	OK	0.8003234	0.3243346	-0.4689975	-0.1852857	-153.296	-7.619	-1129.401	0.1453677	4	OK	-153.281	-7.549	-1129.521	OK	-189.269	-1.255	-1095.103	OK	-230.011	-37.901	-1098.615	OK	-188.094	-53.638	-1146.004
2	Port 1: NDI 8700449  s/n:3532DC02	1028403307	1		0.8589501	-0.3232718	-0.282996	-0.2785915	-90.879	235.885	-1089.689	0.154618	4	OK	-90.894	235.864	-1089.841	OK	-68.45	286.654	-1090.101	Used OOV	-118.154	299.351	-1033.596	OK	-125.027	238.727	-1053.197	Port 2: NDI 8700339  s/n:34801403	1028403307	1	OK	0.8046739	0.2937636	-0.4751071	-0.2011868	-153.959	-2.465	-1129.261	0.1440148	4	OK	-153.939	-2.404	-1129.393	OK	-188.93	7.241	-1094.713	OK	-231.717	-27.135	-1096.174	OK	-191.563	-47.026	-1143.495
2	Port 1: NDI 8700449  s/n:3532DC02	1028403310	1		0.8603418	-0.3185634	-0.2883716	-0.2741736	-86.999	239.064	-1094.257	0.1596172	4	OK	-87.021	239.047	-1094.411	OK	-65.305	290.154	-1094.303	Used OOV	-115.651	301.926	-1038.182	OK	-121.475	241.28	-1058.035	Port 2: NDI 8700339  s/n:34801403	1028403310	1	OK	0.8092415	0.2643115	-0.4783946	-0.2154209	-153.444	2.387	-1129.146	0.1473243	4	OK	-153.421	2.446	-1129.276	OK	-187.174	15.156	-1094.367	OK	-231.674	-16.999	-1093.706	OK	-193.528	-40.693	-1140.983
2	Port 1: NDI 8700449  s/n:3532DC02	1028403313	1		0.8617538	-0.3159046	-0.2891239	-0.2720147	-83.265	241.922	-1098.154	0.1671472	4	OK	-83.291	241.9	-1098.319	OK	-61.907	293.151	-1097.984	Used OOV	-112.358	304.385	-1041.86	OK	-117.769	243.777	-1061.94	Port 2: NDI 8700339  s/n:34801403	1028403313	1	OK	0.8113213	0.2370842	-0.4837425	-0.2270287	-153.621	7.195	-1129.111	0.135929	4	OK	-153.599	7.25	-1129.23	OK	-186.3	22.771	-1094.496	OK	-232.225	-7.21	-1092.179	OK	-195.814	-34.345	-1138.943
2	Port 1: NDI 8700449  s/n:3532DC02	1028403316	1		0.8631806	-0.3156421	-0.2876005	-0.2693978	-79.172	244.24	-1101.498	0.1539871	4	OK	-79.191	244.213	-1101.647	OK	-58.04	295.568	-1101.417	Used OOV	-108.266	306.532	-1045.002	OK	-113.51	245.924	-1065.125	Port 2: NDI 8700339  s/n:34801403	1028403316	1	OK	0.8149234	0.2122517	-0.4841711	-0.2375444	-153.378	11.853	-1128.026	0.1332229	4	OK	-153.361	11.908	-1128.143	OK	-184.726	29.803	-1093.343	OK	-231.746	1.774	-1089.211	OK	-197.36	-28.254	-1135.72
2	Port 1: NDI 8700449  s/n:3532DC02	1028403319	1		0.8659727	-0.3138642	-0.2841386	-0.2661689	-74.454	244.989	-1104.868	0.1529651	4	OK	-74.476	244.965	-1105.013	OK	-53.625	296.44	-1104.72	Used OOV	-103.421	306.832	-1047.822	OK	-108.483	246.292	-1068.194	Port 2: NDI 8700339  s/n:34801403	1028403319	1	OK	0.8159193	0.1876229	-0.4875695	-0.2476878	-153.353	16.121	-1127.02	0.1335825	4	OK	-153.335	16.175	-1127.143	OK	-183.512	36.455	-1092.605	OK	-231.592	10.554	-1087.064	OK	-199.04	-22.346	-1132.92
2	Port 1: NDI 8700449  s/n:3532DC02	1028403322	1		0.8674289	-0.3140481	-0.2811364	-0.2643922	-70.425	246.183	-1108.142	0.1580303	4	OK	-70.449	246.164	-1108.289	OK	-49.699	297.669	-1108.073	Used OOV	-99.088	307.906	-1050.823	OK	-104.188	247.377	-1071.219	Port 2: NDI 8700339  s/n:34801403	1028403322	1	OK	0.8178208	0.1623133	-0.4889145	-0.256488	-153.521	20.501	-1125.958	0.1266097	4	OK	-153.503	20.549	-1126.074	OK	-182.321	43.126	-1091.841	OK	-231.265	19.328	-1084.67	OK	-200.733	-16.322	-1129.848
2	Port 1: NDI 8700449  s/n:3532DC02	1028403325	1		0.8689418	-0.3144794	-0.2795935	-0.2605192	-65.763	247.188	-1112.102	0.1565814	4	OK	-65.778	247.169	-1112.25	OK	-45.365	298.799	-1112.227	Used OOV	-94.463	308.794	-1054.67	OK	-99.309	248.221	-1074.973	Port 2: NDI 8700339  s/n:34801403	1028403325	1	OK	0.8187481	0.1332559	-0.4900807	-0.2677974	-152.663	24.961	-1125.155	0.1216213	4	OK	-152.644	25.004	-1125.266	OK	-179.746	50.164	-1091.448	OK	-229.601	28.976	-1082.558	OK	-201.601	-9.712	-1126.865
2	Port 1: NDI 8700449  s/n:3532DC02	1028403328	1		0.8724435	-0.3153564	-0.269387	-0.2585023	-60.365	247.515	-1116.374	0.1653753	4	OK	-60.377	247.487	-1116.53	OK	-39.903	299.09	-1116.674	Used OOV	-87.724	308.884	-1058.044	OK	-93.102	248.429	-1078.532	Port 2: NDI 8700339  s/n:34801403	1028403328	1	OK	0.8211955	0.103546	-0.4875731	-0.2778284	-151.749	29.309	-1124.442	0.1075102	4	OK	-151.726	29.354	-1124.534	OK	-176.835	56.921	-1091.115	OK	-227.311	38.294	-1080.171	OK	-202.171	-3.203	-1123.623
2	Port 1: NDI 8700449  s/n:3532DC02	1028403331	1		0.8743227	-0.3163967	-0.2645238	-0.2558908	-55.981	247.674	-1121.773	0.1518426	4	OK	-55.991	247.645	-1121.913	OK	-35.61	299.295	-1122.312	Used OOV	-82.779	308.956	-1063.082	OK	-88.284	248.513	-1083.558	Port 2: NDI 8700339  s/n:34801403	1028403331	1	OK	0.8216699	0.0739893	-0.4871416	-0.2864912	-151.421	34.307	-1124	0.0971201	4	OK	-151.412	34.348	-1124.085	OK	-174.625	64.279	-1091.357	OK	-225.618	48.266	-1078.747	OK	-203.153	4.056	-1120.933
2	Port 1: NDI 8700449  s/n:3532DC02	1028403334	1		0.8759064	-0.3168632	-0.2603233	-0.2541998	-51.559	247.527	-1127.265	0.1493324	4	OK	-51.568	247.497	-1127.395	OK	-31.244	299.165	-1127.924	Used OOV	-77.849	308.698	-1068.23	OK	-83.499	248.288	-1088.752	Port 2: NDI 8700339  s/n:34801403	1028403334	1	OK	0.8204865	0.0414791	-0.4879599	-0.2949178	-150.771	39.352	-1124.451	0.0889075	4	OK	-150.765	39.394	-1124.526	OK	-171.966	71.822	-1092.849	OK	-223.392	58.775	-1078.689	OK	-203.783	11.72	-1119.155
2	Port 1: NDI 8700449  s/n:3532DC02	1028403337	1	OK	0.8801209	-0.3173275	-0.2466484	-0.2526954	-45.305	246.164	-1132.217	0.1484281	4	OK	-45.315	246.132	-1132.335	OK	-24.809	297.734	-1133.011	OK	-69.695	306.96	-1072.013	OK	-76.184	246.736	-1092.85	Port 2: NDI 8700339  s/n:34801403	1028403337	1	OK	0.8212074	0.0112158	-0.481582	-0.3058943	-148.983	43.877	-1124.067	0.0832924	4	OK	-148.984	43.917	-1124.134	OK	-167.67	78.398	-1093.05	OK	-219.185	68.259	-1076.941	OK	-203.034	18.961	-1116.248
2	Port 1: NDI 8700449  s/n:3532DC02	1028403340	1	OK	0.8838576	-0.3195837	-0.2255504	-0.2564937	-39.884	245.357	-1136.42	0.1463343	4	OK	-39.884	245.319	-1136.538	OK	-18.439	296.527	-1137.452	OK	-60.804	305.922	-1074.682	OK	-69.25	246.087	-1095.916	Port 2: NDI 8700339  s/n:34801403	1028403340	1	OK	0.8228464	-0.0143057	-0.4735645	-0.3137768	-148.079	47.877	-1123.776	0.0826457	4	OK	-148.087	47.919	-1123.837	OK	-164.539	83.947	-1093.262	OK	-215.857	76.173	-1075.322	OK	-202.724	25.198	-1113.598
2	Port 1: NDI 8700449  s/n:3532DC02	1028403343	1	OK	0.8843958	-0.3224136	-0.214242	-0.2607562	-36.79	245.038	-1140.413	0.1397168	4	OK	-36.791	244.994	-1140.513	OK	-14.569	295.866	-1141.711	OK	-55.578	305.728	-1078.099	OK	-65.366	246.107	-1099.378	Port 2: NDI 8700339  s/n:34801403	1028403343	1	OK	0.8235962	-0.0334915	-0.4686169	-0.3177511	-148.503	51.82	-1123.538	0.0789642	4	OK	-148.512	51.863	-1123.592	OK	-163.437	89.024	-1093.609	OK	-214.538	82.946	-1074.428	OK	-203.46	30.747	-1111.684
2	Port 1: NDI 8700449  s/n:3532DC02	1028403346	1	OK	0.8840011	-0.3262658	-0.208795	-0.2617199	-34.899	244.543	-1142.691	0.1337702	4	OK	-34.892	244.494	-1142.789	OK	-12.33	295.206	-1144.447	OK	-52.587	305.597	-1080.392	OK	-63.026	245.978	-1101.356	Port 2: NDI 8700339  s/n:34801403	1028403346	1	OK	0.8225216	-0.0486595	-0.4641858	-0.3249955	-149.207	54.643	-1122.395	0.0884621	4	OK	-149.226	54.684	-1122.455	OK	-162.659	92.702	-1092.811	OK	-213.593	88.302	-1072.788	OK	-204.521	35.25	-1109.375
2	Port 1: NDI 8700449  s/n:3532DC02	1028403349	1	OK	0.884218	-0.3300588	-0.1965489	-0.2656845	-32.415	244.128	-1143.5	0.135147	4	OK	-32.409	244.077	-1143.586	OK	-9.073	294.41	-1145.655	OK	-47.765	305.366	-1080.76	OK	-59.629	245.958	-1101.6	Port 2: NDI 8700339  s/n:34801403	1028403349	1	OK	0.8231599	-0.0616841	-0.4545954	-0.3345831	-149.701	56.936	-1120.875	0.0876953	4	OK	-149.717	56.988	-1120.928	OK	-161.355	95.53	-1091.237	OK	-211.895	92.699	-1069.976	OK	-205.221	39.202	-1106.411
2	Port 1: NDI 8700449  s/n:3532DC02	1028403352	1	OK	0.8864342	-0.3290726	-0.1798386	-0.2712999	-29.084	242.595	-1144.456	0.1285135	4	OK	-29.073	242.542	-1144.526	OK	-4.823	292.452	-1146.539	OK	-41.593	303.186	-1080.47	OK	-55.168	244.343	-1101.837	Port 2: NDI 8700339  s/n:34801403	1028403352	1	OK	0.8233404	-0.0754893	-0.4438622	-0.3455406	-150.053	59.459	-1120.081	0.0893503	4	OK	-150.073	59.507	-1120.135	OK	-159.699	98.568	-1090.38	OK	-209.749	97.442	-1067.822	OK	-205.718	43.573	-1104.093
2	Port 1: NDI 8700449  s/n:3532DC02	1028403355	1	OK	0.8858497	-0.3283457	-0.1757137	-0.2767383	-28.308	242.017	-1145.413	0.1277682	4	OK	-28.294	241.962	-1145.484	OK	-3.438	291.58	-1147.32	OK	-39.863	302.432	-1081.079	OK	-54.239	243.87	-1102.706	Port 2: NDI 8700339  s/n:34801403	1028403355	1	OK	0.8209457	-0.0869898	-0.4407656	-0.3524295	-151.828	62.262	-1119.925	0.0801461	4	OK	-151.844	62.308	-1119.969	OK	-160.255	101.913	-1090.584	OK	-210.083	102.219	-1067.504	OK	-207.692	47.881	-1103.228
2	Port 1: NDI 8700449  s/n:3532DC02	1028403358	1	OK	0.8861445	-0.3266599	-0.1630847	-0.285385	-26.111	241.382	-1145.725	0.1299297	4	OK	-26.101	241.327	-1145.802	OK	-0.144	290.389	-1147.378	OK	-35.262	301.18	-1080.437	OK	-51.319	243.252	-1102.583	Port 2: NDI 8700339  s/n:34801403	1028403358	1	OK	0.8211301	-0.098111	-0.4301892	-0.3620177	-152.393	64.7	-1119.851	0.0788616	4	OK	-152.405	64.758	-1119.889	OK	-159.037	104.61	-1090.431	OK	-208.278	106.326	-1066.178	OK	-208.219	51.89	-1101.789
2	Port 1: NDI 8700449  s/n:3532DC02	1028403361	1	OK	0.8880202	-0.3214819	-0.1487028	-0.2931841	-22.908	239.368	-1146.043	0.1254871	4	OK	-22.896	239.313	-1146.117	OK	4.031	287.866	-1147.147	OK	-29.653	297.932	-1079.358	OK	-47.307	240.822	-1102.42	Port 2: NDI 8700339  s/n:34801403	1028403361	1	OK	0.8184026	-0.108456	-0.4243776	-0.3719652	-153.254	67.449	-1119.974	0.0860043	4	OK	-153.268	67.503	-1120.023	OK	-158.382	107.674	-1090.655	OK	-207.248	110.892	-1065.81	OK	-209.186	56.307	-1101.139
2	Port 1: NDI 8700449  s/n:3532DC02	1028403364	1	OK	0.8872511	-0.3192478	-0.1473541	-0.2985851	-22.751	238.297	-1145.961	0.1164982	4	OK	-22.733	238.242	-1146.021	OK	4.693	286.529	-1146.734	OK	-29.075	296.529	-1078.938	OK	-47.261	239.747	-1102.396	Port 2: NDI 8700339  s/n:34801403	1028403364	1	OK	0.8169122	-0.1125819	-0.4216004	-0.3771377	-154.609	68.37	-1120.112	0.0844789	4	OK	-154.623	68.431	-1120.155	OK	-159.034	108.671	-1090.8	OK	-207.719	112.577	-1065.696	OK	-210.589	58.007	-1100.978
2	Port 1: NDI 8700449  s/n:3532DC02	1028403367	1	OK	0.8866759	-0.319796	-0.1436221	-0.3015114	-22.818	237.06	-1144.017	0.1215879	4	OK	-22.798	237.005	-1144.098	OK	5.01	285.07	-1144.829	OK	-28.341	295.228	-1076.87	OK	-47.104	238.627	-1100.313	Port 2: NDI 8700339  s/n:34801403	1028403367	1	OK	0.8184815	-0.1081596	-0.415422	-0.3818562	-155.411	66.334	-1119.714	0.0915471	4	OK	-155.431	66.394	-1119.766	OK	-159.463	106.171	-1089.708	OK	-207.95	109.875	-1064.223	OK	-211.291	55.892	-1100.352
2	Port 1: NDI 8700449  s/n:3532DC02	1028403370	1	OK	0.8860745	-0.319397	-0.1371288	-0.3066811	-23.861	235.472	-1141.207	0.1152931	4	OK	-23.842	235.416	-1141.272	OK	4.612	283.104	-1141.979	OK	-28.073	293.318	-1073.677	OK	-47.783	237.118	-1097.32	Port 2: NDI 8700339  s/n:34801403	1028403370	1	OK	0.8219094	-0.0940795	-0.4128053	-0.3810587	-157.223	62.379	-1119.325	0.0832039	4	OK	-157.23	62.433	-1119.373	OK	-161.984	101.385	-1088.355	OK	-210.594	103.723	-1062.934	OK	-213.006	50.616	-1100.443
2	Port 1: NDI 8700449  s/n:3532DC02	1028403373	1	OK	0.8832474	-0.3245498	-0.1304707	-0.3122799	-25.041	235.748	-1136.639	0.1175436	4	OK	-25.026	235.684	-1136.698	OK	4.236	282.871	-1137.97	OK	-27.534	294.013	-1069.374	OK	-48.456	238.045	-1092.526	Port 2: NDI 8700339  s/n:34801403	1028403373	1	OK	0.8270133	-0.0691369	-0.4091057	-0.3793438	-159.119	57.443	-1118.048	0.0946093	4	OK	-159.128	57.503	-1118.111	OK	-165.163	94.918	-1085.446	OK	-214.022	94.872	-1060.419	OK	-214.708	43.406	-1100.175
2	Port 1: NDI 8700449  s/n:3532DC02	1028403376	1	OK	0.8804802	-0.3308371	-0.1251845	-0.3156426	-26.136	235.836	-1131.352	0.1151099	4	OK	-26.12	235.772	-1131.4	OK	3.724	282.57	-1133.41	OK	-27.189	294.705	-1064.573	OK	-49.061	238.817	-1087.028	Port 2: NDI 8700339  s/n:34801403	1028403376	1	OK	0.8308862	-0.0396945	-0.4061272	-0.378303	-160.56	51.474	-1117.016	0.1159982	4	OK	-160.572	51.536	-1117.11	OK	-168.121	87.049	-1082.628	OK	-217.283	84.385	-1058.412	OK	-215.945	35.002	-1100.68
2	Port 1: NDI 8700449  s/n:3532DC02	1028403379	1	OK	0.877692	-0.3367387	-0.1228418	-0.318078	-28.111	236.07	-1125.816	0.1192366	4	OK	-28.096	235.998	-1125.854	OK	2.155	282.509	-1128.516	OK	-28.257	295.615	-1059.629	OK	-50.757	239.716	-1081.411	Port 2: NDI 8700339  s/n:34801403	1028403379	1	OK	0.8349269	-0.0069142	-0.4013704	-0.3764984	-161.65	44.958	-1116.64	0.12944	4	OK	-161.666	45.014	-1116.753	OK	-170.795	78.262	-1080.378	OK	-220.156	72.66	-1057.079	OK	-216.663	25.802	-1102.071
2	Port 1: NDI 8700449  s/n:3532DC02	1028403382	1	OK	0.87386	-0.3440853	-0.1210514	-0.3214352	-31.45	237.145	-1120.308	0.1216943	4	OK	-31.436	237.063	-1120.353	OK	-0.669	283.191	-1123.788	OK	-30.621	297.583	-1054.908	OK	-53.838	241.654	-1075.857	Port 2: NDI 8700339  s/n:34801403	1028403382	1	OK	0.8376176	0.0279903	-0.4005794	-0.370337	-163.834	39.064	-1116.777	0.1337276	4	OK	-163.846	39.119	-1116.903	OK	-175.115	69.959	-1079.006	OK	-224.708	61.144	-1057.226	OK	-218.314	16.978	-1104.563
2	Port 1: NDI 8700449  s/n:3532DC02	1028403385	1		0.8699232	-0.352013	-0.1246893	-0.3221382	-35.962	238.225	-1115.041	0.123723	4	OK	-35.953	238.141	-1115.083	OK	-5.012	284.103	-1119.315	Used OOV	-35.126	299.865	-1050.778	OK	-58.453	243.643	-1070.734	Port 2: NDI 8700339  s/n:34801403	1028403385	1	OK	0.8391475	0.0669324	-0.4023005	-0.3598691	-166.719	34.517	-1116.358	0.143492	4	OK	-166.735	34.562	-1116.492	OK	-180.661	62.677	-1077.317	OK	-230.373	50.225	-1057.679	OK	-220.348	9.121	-1107.169
2	Port 1: NDI 8700449  s/n:3532DC02	1028403388	1		0.8668322	-0.3572385	-0.1238519	-0.3250282	-40.402	237.737	-1110.295	0.121365	4	OK	-40.396	237.662	-1110.314	OK	-9.056	283.289	-1115.096	Used OOV	-38.884	300.005	-1046.651	OK	-62.749	243.796	-1066.019	Port 2: NDI 8700339  s/n:34801403	1028403388	1	OK	0.8383861	0.1080241	-0.4099456	-0.3426136	-171.186	32.479	-1115.516	0.1359683	4	OK	-171.188	32.524	-1115.646	OK	-188.529	57.741	-1075.871	OK	-238.205	41.373	-1059.169	OK	-223.5	3.518	-1110.093
2	Port 1: NDI 8700449  s/n:3532DC02	1028403391	1		0.8620483	-0.36527	-0.1248502	-0.328425	-45.724	238.598	-1104.98	0.1211906	4	OK	-45.726	238.519	-1104.998	OK	-13.907	283.737	-1110.556	Used OOV	-43.572	301.933	-1042.41	OK	-68.005	245.642	-1060.821	Port 2: NDI 8700339  s/n:34801403	1028403391	1	OK	0.8335798	0.1464442	-0.4221907	-0.3247365	-175.693	31.061	-1114.978	0.1503785	4	OK	-175.682	31.11	-1115.124	OK	-196.539	53.572	-1075.355	OK	-246.041	33.837	-1062.119	OK	-226.485	-0.917	-1113.68
2	Port 1: NDI 8700449  s/n:3532DC02	1028403394	1		0.8573433	-0.3719945	-0.1325743	-0.3301616	-52.086	239.589	-1099.529	0.1190207	4	OK	-52.092	239.52	-1099.539	OK	-20.098	284.554	-1105.629	Used OOV	-50.501	304.124	-1038.214	OK	-74.852	247.544	-1055.763	Port 2: NDI 8700339  s/n:34801403	1028403394	1	OK	0.8308484	0.1815472	-0.4253662	-0.3095079	-178.122	28.845	-1113.865	0.1666979	4	OK	-178.113	28.896	-1114.029	OK	-201.448	48.447	-1074.051	OK	-250.269	25.603	-1063.503	OK	-227.152	-5.746	-1115.794
2	Port 1: NDI 8700449  s/n:3532DC02	1028403397	1		0.8524986	-0.3796611	-0.1454117	-0.3285713	-59.753	241.992	-1093.656	0.1233193	4	OK	-59.76	241.914	-1093.675	OK	-27.97	287.01	-1100.375	Used OOV	-59.669	308.096	-1033.982	OK	-83.312	250.904	-1050.502	Port 2: NDI 8700339  s/n:34801403	1028403397	1	OK	0.8293526	0.2130664	-0.4238442	-0.2951832	-179.049	25.077	-1112.945	0.1605652	4	OK	-179.042	25.138	-1113.095	OK	-204.221	41.796	-1072.948	OK	-252.04	16.124	-1064.545	OK	-226.212	-11.798	-1117.492
2	Port 1: NDI 8700449  s/n:3532DC02	1028403400	1		0.8489316	-0.3834376	-0.1519933	-0.3304372	-65.625	243.091	-1088.863	0.1259165	4	OK	-65.64	243.018	-1088.901	OK	-33.689	287.964	-1095.791	Used OOV	-66.102	309.961	-1030.064	OK	-89.64	252.596	-1046.078	Port 2: NDI 8700339  s/n:34801403	1028403400	1	OK	0.8254431	0.2381265	-0.4275026	-0.2813912	-180.264	22.42	-1112.759	0.1683827	4	OK	-180.259	22.478	-1112.915	OK	-207.263	36.924	-1073.076	OK	-254.231	9.126	-1066.887	OK	-225.725	-16.153	-1119.817
2	Port 1: NDI 8700449  s/n:3532DC02	1028403403	1		0.8458345	-0.3862166	-0.1685907	-0.3270748	-72.246	244.32	-1085.3	0.121334	4	OK	-72.26	244.253	-1085.353	OK	-40.827	289.556	-1092.302	Used OOV	-75.209	312.27	-1027.844	OK	-97.468	254.243	-1043.281	Port 2: NDI 8700339  s/n:34801403	1028403403	1	OK	0.8232422	0.2606105	-0.4258939	-0.2701275	-179.855	20.151	-1111.036	0.1638151	4	OK	-179.844	20.208	-1111.178	OK	-208.049	32.462	-1071.445	OK	-254.018	2.766	-1066.878	OK	-223.711	-19.856	-1120.04
2	Port 1: NDI 8700449  s/n:3532DC02	1028403406	1		0.8439759	-0.3893577	-0.1695788	-0.3276404	-76.1	245.329	-1080.705	0.1234352	4	OK	-76.119	245.259	-1080.745	OK	-44.56	290.441	-1088.02	Used OOV	-78.937	313.691	-1023.739	OK	-101.324	255.621	-1038.783	Port 2: NDI 8700339  s/n:34801403	1028403406	1	OK	0.81984	0.2826828	-0.4265328	-0.2569486	-179.445	18.563	-1110.163	0.1694607	4	OK	-179.44	18.626	-1110.316	OK	-208.959	28.72	-1070.916	OK	-253.846	-2.813	-1068.227	OK	-221.51	-22.826	-1121.213
2	Port 1: NDI 8700449  s/n:3532DC02	1028403409	1		0.8419084	-0.3921478	-0.1757383	-0.3263838	-80.687	246.889	-1076.185	0.1220874	4	OK	-80.707	246.825	-1076.224	OK	-49.296	292.064	-1083.719	Used OOV	-84.308	315.847	-1019.992	OK	-106.303	257.511	-1034.588	Port 2: NDI 8700339  s/n:34801403	1028403409	1	OK	0.8164126	0.3045607	-0.4255961	-0.2440928	-178.531	17.124	-1109.422	0.1653343	4	OK	-178.529	17.191	-1109.55	OK	-209.17	25.068	-1070.536	OK	-252.84	-8.232	-1069.59	OK	-218.742	-25.533	-1122.466
2	Port 1: NDI 8700449  s/n:3532DC02	1028403412	1		0.838467	-0.3965381	-0.1854831	-0.3245406	-85.997	248.995	-1072.241	0.1263505	4	OK	-86.02	248.939	-1072.308	OK	-54.82	294.246	-1080.111	Used OOV	-90.844	318.881	-1017.305	OK	-112.23	260.138	-1031.154	Port 2: NDI 8700339  s/n:34801403	1028403412	1	OK	0.8124774	0.3269346	-0.4248648	-0.2290943	-177.37	16.06	-1108.752	0.15869	4	OK	-177.37	16.141	-1108.882	OK	-209.146	21.645	-1070.39	OK	-251.38	-13.443	-1071.316	OK	-215.456	-27.862	-1123.78
2	Port 1: NDI 8700449  s/n:3532DC02	1028403415	1		0.8377619	-0.3971523	-0.1896409	-0.3232047	-90.198	249	-1068.856	0.1268586	4	OK	-90.217	248.945	-1068.929	OK	-59.19	294.363	-1076.765	Used OOV	-95.702	319.121	-1014.285	OK	-116.726	260.211	-1027.964	Port 2: NDI 8700339  s/n:34801403	1028403415	1	OK	0.8089523	0.3500338	-0.4214904	-0.2131157	-175.574	15.26	-1108.385	0.1570861	4	OK	-175.577	15.346	-1108.508	OK	-208.251	18.3	-1070.5	OK	-248.791	-18.656	-1073.201	OK	-211.309	-29.925	-1125.336
2	Port 1: NDI 8700449  s/n:3532DC02	1028403418	1		0.836005	-0.3993014	-0.1944657	-0.3222377	-93.664	249.498	-1066.31	0.1266027	4	OK	-93.688	249.442	-1066.376	OK	-62.76	294.905	-1074.401	Used OOV	-99.773	320.057	-1012.374	OK	-120.498	260.961	-1025.694	Port 2: NDI 8700339  s/n:34801403	1028403418	1	OK	0.8047338	0.3699303	-0.4196894	-0.1985343	-173.562	14.688	-1108.408	0.1625849	4	OK	-173.57	14.778	-1108.529	OK	-207.04	15.525	-1071.112	OK	-246.018	-22.931	-1075.472	OK	-207.127	-31.463	-1127.12
