Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	Port 1: NDI 8700449  s/n:3532DC02	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz
2	Port 2: NDI 8700340  s/n:34802401	1028379214	1		0.682482	-0.2149272	-0.6849807	0.137208	14.148	56.284	-1078.76	0.1184586	4	OK	-142.267	81.332	-1067.097	OK	-191.934	86.592	-1068.773	OK	-238.805	113.541	-1082.203	Used OOV	-279.219	73.754	-1059.218	Port 1: NDI 8700449  s/n:3532DC02	1028379214	1	OK	0.57977	-0.6986737	-0.310759	-0.2813372	103.173	159.903	-1090.16	0.1754729	4	OK	103.095	159.839	-1090.092	OK	140.317	182.074	-1125.306	OK	105.986	247.565	-1105.154	OK	77.464	199.663	-1073.724
2	Port 2: NDI 8700340  s/n:34802401	1028379217	1		0.6852771	-0.2172802	-0.6811528	0.1386202	14.272	56.416	-1078.617	0.1172844	4	OK	-141.938	82.105	-1065.672	OK	-191.598	87.544	-1066.926	OK	-238.491	114.601	-1080.069	Used OOV	-278.84	75.077	-1056.521	Port 1: NDI 8700449  s/n:3532DC02	1028379217	1	OK	0.579879	-0.6987407	-0.3103254	-0.2814248	103.362	159.959	-1090.019	0.1730597	4	OK	103.284	159.897	-1089.954	OK	140.504	182.117	-1125.171	OK	106.228	247.628	-1104.983	OK	77.691	199.729	-1073.553
2	Port 2: NDI 8700340  s/n:34802401	1028379220	1		0.6877754	-0.2210652	-0.6770686	0.1402612	14.494	56.543	-1078.305	0.1244498	4	OK	-141.457	83.171	-1064.192	OK	-191.092	88.874	-1065.088	OK	-237.96	116.075	-1078.001	Used OOV	-278.315	76.956	-1053.814	Port 1: NDI 8700449  s/n:3532DC02	1028379220	1	OK	0.5797654	-0.6990783	-0.3100578	-0.2811154	103.623	160.088	-1089.855	0.1705559	4	OK	103.539	160.022	-1089.799	OK	140.744	182.217	-1125.047	OK	106.501	247.749	-1104.883	OK	77.98	199.873	-1073.381
2	Port 2: NDI 8700340  s/n:34802401	1028379223	1		0.6896844	-0.2246928	-0.6735585	0.142012	14.759	56.776	-1078.029	0.134226	4	OK	-140.97	84.231	-1062.996	OK	-190.57	90.155	-1063.599	OK	-237.404	117.471	-1076.363	Used OOV	-277.777	78.723	-1051.595	Port 1: NDI 8700449  s/n:3532DC02	1028379223	1	OK	0.5797784	-0.6990932	-0.3098994	-0.2812262	103.717	160.125	-1089.797	0.1649075	4	OK	103.637	160.065	-1089.74	OK	140.838	182.247	-1124.984	OK	106.631	247.788	-1104.812	OK	78.086	199.91	-1073.315
2	Port 2: NDI 8700340  s/n:34802401	1028379226	1		0.6899928	-0.2254587	-0.6724657	0.1444583	15.744	57.683	-1077.569	0.1386288	4	OK	-139.987	84.929	-1062.212	OK	-189.607	90.769	-1062.729	OK	-236.522	117.946	-1075.468	Used OOV	-276.755	79.232	-1050.408	Port 1: NDI 8700449  s/n:3532DC02	1028379226	1	OK	0.5799055	-0.6988199	-0.3099915	-0.2815414	103.516	159.978	-1089.909	0.172056	4	OK	103.434	159.912	-1089.847	OK	140.664	182.125	-1125.065	OK	106.437	247.645	-1104.862	OK	77.875	199.759	-1073.422
2	Port 2: NDI 8700340  s/n:34802401	1028379229	1		0.691061	-0.2263155	-0.6707937	0.1457796	16.721	58.251	-1077.656	0.1401352	4	OK	-138.937	85.602	-1061.745	OK	-188.549	91.468	-1062.072	OK	-235.511	118.615	-1074.7	Used OOV	-275.661	79.997	-1049.364	Port 1: NDI 8700449  s/n:3532DC02	1028379229	1	OK	0.5798892	-0.6985718	-0.3105669	-0.2815568	103.158	159.846	-1090.161	0.1728473	4	OK	103.08	159.782	-1090.093	OK	140.315	182.021	-1125.292	OK	106.01	247.52	-1105.111	OK	77.462	199.603	-1073.701
2	Port 2: NDI 8700340  s/n:34802401	1028379232	1		0.6915866	-0.2255478	-0.6699767	0.1482141	17.755	59.583	-1077.736	0.1402234	4	OK	-137.957	86.368	-1061.392	OK	-187.587	92.039	-1061.578	OK	-234.701	118.972	-1074.111	Used OOV	-274.617	80.265	-1048.569	Port 1: NDI 8700449  s/n:3532DC02	1028379232	1	OK	0.5797331	-0.6987032	-0.3108106	-0.2812831	103.198	159.938	-1090.172	0.1728029	4	OK	103.121	159.873	-1090.113	OK	140.337	182.105	-1125.312	OK	105.999	247.6	-1105.181	OK	77.492	199.7	-1073.739
2	Port 2: NDI 8700340  s/n:34802401	1028379235	1		0.6912465	-0.2270121	-0.6698773	0.1480139	18.322	59.877	-1077.26	0.1459313	4	OK	-137.35	87.034	-1061.092	OK	-186.962	92.814	-1061.352	OK	-234.007	119.821	-1073.959	Used OOV	-274.028	81.255	-1048.378	Port 1: NDI 8700449  s/n:3532DC02	1028379235	1	OK	0.5797346	-0.6990515	-0.3101747	-0.2811163	103.618	160.134	-1089.886	0.1704128	4	OK	103.537	160.072	-1089.821	OK	140.736	182.267	-1125.075	OK	106.487	247.791	-1104.915	OK	77.967	199.913	-1073.429
2	Port 2: NDI 8700340  s/n:34802401	1028379238	1		0.6923779	-0.2247876	-0.6687871	0.1510208	18.281	61.304	-1077.77	0.1495936	4	OK	-137.48	87.492	-1060.835	OK	-187.122	92.96	-1060.852	OK	-234.395	119.659	-1073.239	Used OOV	-274.05	80.858	-1047.426	Port 1: NDI 8700449  s/n:3532DC02	1028379238	1	OK	0.580141	-0.6989229	-0.3089997	-0.2818908	103.992	160.178	-1089.584	0.1721034	4	OK	103.914	160.12	-1089.524	OK	141.143	182.289	-1124.748	OK	107.046	247.853	-1104.447	OK	78.439	199.989	-1073.043
2	Port 2: NDI 8700340  s/n:34802401	1028379241	1		0.6936567	-0.2235061	-0.6673113	0.1535609	18.999	62.692	-1078.575	0.1361842	4	OK	-136.781	88.252	-1060.868	OK	-186.436	93.513	-1060.595	OK	-233.901	120.002	-1072.803	Used OOV	-273.241	81.07	-1046.721	Port 1: NDI 8700449  s/n:3532DC02	1028379241	1	OK	0.5798594	-0.6990007	-0.3094759	-0.2817548	103.815	160.106	-1089.694	0.1614005	4	OK	103.738	160.045	-1089.64	OK	140.964	182.217	-1124.85	OK	106.831	247.775	-1104.642	OK	78.223	199.904	-1073.187
2	Port 2: NDI 8700340  s/n:34802401	1028379244	1		0.6937189	-0.2254062	-0.6665126	0.1539711	19.173	62.824	-1078.641	0.1474088	4	OK	-136.519	88.811	-1060.888	OK	-186.173	94.187	-1060.628	OK	-233.588	120.742	-1072.858	Used OOV	-273.011	81.998	-1046.616	Port 1: NDI 8700449  s/n:3532DC02	1028379244	1	OK	0.5798273	-0.6989955	-0.309822	-0.2814532	103.685	160.082	-1089.813	0.1712437	4	OK	103.604	160.02	-1089.752	OK	140.824	182.207	-1124.987	OK	106.624	247.745	-1104.789	OK	78.064	199.875	-1073.33
2	Port 2: NDI 8700340  s/n:34802401	1028379247	1		0.6946564	-0.2276394	-0.6647858	0.1539241	18.83	62.119	-1078.745	0.1505474	4	OK	-136.708	88.798	-1060.611	OK	-186.334	94.386	-1060.239	OK	-233.673	121.095	-1072.403	Used OOV	-273.172	82.592	-1045.922	Port 1: NDI 8700449  s/n:3532DC02	1028379247	1	OK	0.5797858	-0.6988431	-0.3099823	-0.2817406	103.494	159.937	-1089.916	0.1722989	4	OK	103.41	159.87	-1089.846	OK	140.66	182.07	-1125.065	OK	106.449	247.61	-1104.872	OK	77.861	199.724	-1073.445
2	Port 2: NDI 8700340  s/n:34802401	1028379250	1		0.692674	-0.2333474	-0.6657043	0.150298	18.88	59.694	-1077.228	0.1575554	4	OK	-136.468	88.244	-1060.329	OK	-186.028	94.405	-1060.36	OK	-232.953	121.615	-1072.955	Used OOV	-273.098	83.671	-1046.621	Port 1: NDI 8700449  s/n:3532DC02	1028379250	1	OK	0.5798731	-0.6985457	-0.3101716	-0.2820898	103.298	159.814	-1090.043	0.1686103	4	OK	103.221	159.751	-1089.986	OK	140.489	181.964	-1125.143	OK	106.255	247.493	-1104.948	OK	77.643	199.591	-1073.562
2	Port 2: NDI 8700340  s/n:34802401	1028379253	1		0.6922966	-0.2340429	-0.6667512	0.1462605	18.481	57.628	-1076.557	0.1509278	4	OK	-136.761	87.023	-1060.162	OK	-186.288	93.472	-1060.343	OK	-232.997	121.02	-1073.02	Used OOV	-273.47	83.197	-1047.023	Port 1: NDI 8700449  s/n:3532DC02	1028379253	1	OK	0.5797398	-0.6986015	-0.31054	-0.2818202	103.173	159.81	-1090.147	0.1726261	4	OK	103.095	159.746	-1090.078	OK	140.352	181.969	-1125.264	OK	106.071	247.479	-1105.102	OK	77.488	199.58	-1073.702
2	Port 2: NDI 8700340  s/n:34802401	1028379256	1		0.691587	-0.2306356	-0.6686415	0.1464005	18.432	57.099	-1076.241	0.138837	4	OK	-137.02	85.511	-1060.113	OK	-186.583	91.669	-1060.342	OK	-233.421	119.015	-1073.045	Used OOV	-273.735	80.823	-1047.323	Port 1: NDI 8700449  s/n:3532DC02	1028379256	1	OK	0.5798939	-0.6985425	-0.3104075	-0.2817953	103.197	159.832	-1090.112	0.1755451	4	OK	103.117	159.768	-1090.041	OK	140.373	182.001	-1125.237	OK	106.094	247.505	-1105.037	OK	77.513	199.598	-1073.645
2	Port 2: NDI 8700340  s/n:34802401	1028379259	1		0.6928681	-0.2345183	-0.667122	0.1410073	17.114	53.825	-1076.391	0.1396734	4	OK	-137.924	84.332	-1060.169	OK	-187.412	91.178	-1060.388	OK	-233.866	119.191	-1073.021	Used OOV	-274.693	81.497	-1047.363	Port 1: NDI 8700449  s/n:3532DC02	1028379259	1	OK	0.5798767	-0.6987178	-0.3100066	-0.2818375	103.406	159.921	-1089.96	0.171455	4	OK	103.326	159.858	-1089.896	OK	140.579	182.065	-1125.094	OK	106.36	247.592	-1104.889	OK	77.763	199.703	-1073.475
2	Port 2: NDI 8700340  s/n:34802401	1028379262	1		0.6922188	-0.2314958	-0.6688106	0.141192	16.772	53.704	-1076.467	0.1378806	4	OK	-138.461	83.332	-1060.477	OK	-187.983	89.911	-1060.772	OK	-234.555	117.728	-1073.398	Used OOV	-275.239	79.726	-1047.995	Port 1: NDI 8700449  s/n:3532DC02	1028379262	1	OK	0.5799833	-0.6986526	-0.3094459	-0.2823953	103.615	159.936	-1089.795	0.1705565	4	OK	103.533	159.868	-1089.727	OK	140.816	182.066	-1124.905	OK	106.688	247.62	-1104.646	OK	78.028	199.735	-1073.283
2	Port 2: NDI 8700340  s/n:34802401	1028379265	1		0.6913154	-0.2290126	-0.6706513	0.1409362	16.463	53.069	-1076.631	0.1310382	4	OK	-138.94	82.001	-1061.024	OK	-188.491	88.38	-1061.438	OK	-235.136	116.063	-1074.118	Used OOV	-275.735	77.791	-1048.989	Port 1: NDI 8700449  s/n:3532DC02	1028379265	1	OK	0.5798211	-0.6986686	-0.3100541	-0.2820217	103.441	159.91	-1089.942	0.1723865	4	OK	103.361	159.845	-1089.873	OK	140.626	182.05	-1125.061	OK	106.411	247.584	-1104.86	OK	77.803	199.694	-1073.473
2	Port 2: NDI 8700340  s/n:34802401	1028379268	1		0.6909038	-0.2272269	-0.6719626	0.1395925	15.952	52.165	-1077.04	0.1385372	4	OK	-139.522	80.833	-1061.682	OK	-189.091	87.155	-1062.212	OK	-235.724	114.837	-1074.87	Used OOV	-276.346	76.394	-1050.007	Port 1: NDI 8700449  s/n:3532DC02	1028379268	1	OK	0.5801008	-0.6982595	-0.3099365	-0.2825882	103.219	159.73	-1090.073	0.1751062	4	OK	103.14	159.673	-1090.01	OK	140.443	181.895	-1125.138	OK	106.232	247.416	-1104.873	OK	77.584	199.509	-1073.567
2	Port 2: NDI 8700340  s/n:34802401	1028379271	1		0.6902181	-0.2241414	-0.6739581	0.138348	15.683	52.117	-1077.404	0.1361351	4	OK	-139.949	80.145	-1062.404	OK	-189.532	86.293	-1063.047	OK	-236.216	113.882	-1075.7	Used OOV	-276.785	75.154	-1051.218	Port 1: NDI 8700449  s/n:3532DC02	1028379271	1	OK	0.5799597	-0.6980605	-0.3104652	-0.282789	102.921	159.59	-1090.244	0.1725801	4	OK	102.84	159.523	-1090.175	OK	140.164	181.779	-1125.268	OK	105.907	247.278	-1105.056	OK	77.251	199.354	-1073.777
2	Port 2: NDI 8700340  s/n:34802401	1028379274	1		0.6888899	-0.2226732	-0.6759238	0.1377479	15.45	51.877	-1077.53	0.1288924	4	OK	-140.311	79.492	-1063.141	OK	-189.906	85.515	-1063.96	OK	-236.605	113.037	-1076.759	Used OOV	-277.182	74.142	-1052.562	Port 1: NDI 8700449  s/n:3532DC02	1028379274	1	OK	0.5799439	-0.6979873	-0.3106587	-0.2827898	102.732	159.484	-1090.342	0.175615	4	OK	102.651	159.417	-1090.265	OK	139.983	181.683	-1125.368	OK	105.697	247.176	-1105.156	OK	77.035	199.24	-1073.885
2	Port 2: NDI 8700340  s/n:34802401	1028379277	1		0.6875118	-0.2202679	-0.6784861	0.1358906	14.893	51.694	-1077.697	0.1226048	4	OK	-141.002	78.883	-1064.025	OK	-190.612	84.799	-1065.048	OK	-237.297	112.29	-1077.97	Used OOV	-277.924	73.171	-1054.233	Port 1: NDI 8700449  s/n:3532DC02	1028379277	1	OK	0.5798994	-0.6979748	-0.3108569	-0.282694	102.689	159.503	-1090.362	0.1746001	4	OK	102.609	159.435	-1090.287	OK	139.935	181.706	-1125.384	OK	105.622	247.194	-1105.194	OK	76.981	199.253	-1073.918
2	Port 2: NDI 8700340  s/n:34802401	1028379280	1		0.6855476	-0.2174939	-0.6815713	0.1348384	14.37	51.831	-1077.799	0.1173601	4	OK	-141.728	78.294	-1065.022	OK	-191.347	84.006	-1066.334	OK	-238.073	111.373	-1079.43	Used OOV	-278.68	71.958	-1056.166	Port 1: NDI 8700449  s/n:3532DC02	1028379280	1	OK	0.5799886	-0.6980527	-0.3104506	-0.2827651	102.887	159.562	-1090.243	0.1774299	4	OK	102.804	159.497	-1090.166	OK	140.133	181.754	-1125.278	OK	105.869	247.25	-1105.048	OK	77.213	199.324	-1073.776
2	Port 2: NDI 8700340  s/n:34802401	1028379283	1		0.683867	-0.2153426	-0.684073	0.1341549	13.623	51.832	-1078.176	0.1126234	4	OK	-142.635	77.694	-1066.156	OK	-192.272	83.235	-1067.694	OK	-239.016	110.499	-1080.963	Used OOV	-279.608	70.836	-1058.062	Port 1: NDI 8700449  s/n:3532DC02	1028379283	1	OK	0.5799328	-0.6981653	-0.3104411	-0.282612	102.946	159.591	-1090.208	0.1761222	4	OK	102.864	159.524	-1090.13	OK	140.179	181.776	-1125.261	OK	105.922	247.275	-1105.042	OK	77.27	199.355	-1073.747
2	Port 2: NDI 8700340  s/n:34802401	1028379286	1		0.6818924	-0.211641	-0.6873827	0.133176	13.837	52.024	-1078.312	0.1111762	4	OK	-142.647	76.929	-1067.181	OK	-192.301	82.185	-1068.984	OK	-239.101	109.273	-1082.41	Used OOV	-279.623	69.241	-1060.039	Port 1: NDI 8700449  s/n:3532DC02	1028379286	1	OK	0.5799754	-0.6980765	-0.3104364	-0.282749	102.884	159.566	-1090.256	0.172699	4	OK	102.802	159.501	-1090.191	OK	140.128	181.753	-1125.287	OK	105.868	247.254	-1105.072	OK	77.21	199.329	-1073.78
2	Port 2: NDI 8700340  s/n:34802401	1028379289	1		0.6805835	-0.2111352	-0.6890303	0.1321558	13.498	51.469	-1078.566	0.1078206	4	OK	-143.041	76.295	-1068.072	OK	-192.691	81.542	-1070.061	OK	-239.441	108.646	-1083.656	Used OOV	-280.043	68.543	-1061.534	Port 1: NDI 8700449  s/n:3532DC02	1028379289	1	OK	0.5798635	-0.6978052	-0.3110641	-0.2829582	102.557	159.411	-1090.446	0.1707256	4	OK	102.48	159.345	-1090.38	OK	139.825	181.622	-1125.431	OK	105.496	247.103	-1105.263	OK	76.832	199.156	-1074.007
2	Port 2: NDI 8700340  s/n:34802401	1028379292	1		0.6797528	-0.210214	-0.6903884	0.1308058	13.246	51.432	-1078.84	0.1043118	4	OK	-143.326	76.193	-1068.798	OK	-192.979	81.43	-1070.91	OK	-239.692	108.565	-1084.593	Used OOV	-280.355	68.394	-1062.736	Port 1: NDI 8700449  s/n:3532DC02	1028379292	1	OK	0.5800645	-0.6974317	-0.3111391	-0.2833843	102.321	159.273	-1090.596	0.1709225	4	OK	102.243	159.207	-1090.531	OK	139.612	181.517	-1125.526	OK	105.273	246.976	-1105.327	OK	76.593	199.006	-1074.144
2	Port 2: NDI 8700340  s/n:34802401	1028379295	1		0.6783061	-0.2088372	-0.6923209	0.1303059	12.88	51.386	-1079	0.1055583	4	OK	-143.8	75.746	-1069.596	OK	-193.451	80.867	-1071.925	OK	-240.164	107.927	-1085.746	Used OOV	-280.828	67.599	-1064.167	Port 1: NDI 8700449  s/n:3532DC02	1028379295	1	OK	0.5799173	-0.6974877	-0.3115689	-0.2830754	102.142	159.224	-1090.728	0.1691825	4	OK	102.064	159.16	-1090.664	OK	139.424	181.474	-1125.673	OK	105.026	246.922	-1105.524	OK	76.37	198.943	-1074.3
2	Port 2: NDI 8700340  s/n:34802401	1028379298	1		0.6770389	-0.2060846	-0.694206	0.131246	12.114	52.027	-1079.346	0.1042459	4	OK	-144.736	75.385	-1070.368	OK	-194.423	80.215	-1072.892	OK	-241.261	107.02	-1086.766	Used OOV	-281.728	66.379	-1065.41	Port 1: NDI 8700449  s/n:3532DC02	1028379298	1	OK	0.5798849	-0.6976134	-0.3116895	-0.2826991	102.146	159.296	-1090.738	0.1779572	4	OK	102.065	159.235	-1090.662	OK	139.408	181.546	-1125.725	OK	104.976	246.985	-1105.571	OK	76.358	199.012	-1074.326
2	Port 2: NDI 8700340  s/n:34802401	1028379301	1		0.6758824	-0.2054756	-0.6958287	0.1295573	11.745	51.717	-1079.579	0.1031339	4	OK	-145.134	75.127	-1071.226	OK	-194.805	79.979	-1073.904	OK	-241.565	106.849	-1087.93	Used OOV	-282.153	66.169	-1066.88	Port 1: NDI 8700449  s/n:3532DC02	1028379301	1	OK	0.5798705	-0.6978478	-0.3111773	-0.2827142	102.464	159.419	-1090.508	0.1739271	4	OK	102.383	159.357	-1090.436	OK	139.72	181.636	-1125.516	OK	105.363	247.11	-1105.346	OK	76.721	199.156	-1074.073
2	Port 2: NDI 8700340  s/n:34802401	1028379304	1		0.6749998	-0.2039109	-0.6972598	0.1289355	11.503	51.871	-1080.171	0.1076652	4	OK	-145.452	74.923	-1072.222	OK	-195.121	79.672	-1075.035	OK	-241.893	106.477	-1089.117	Used OOV	-282.466	65.656	-1068.316	Port 1: NDI 8700449  s/n:3532DC02	1028379304	1	OK	0.5797486	-0.6980481	-0.311247	-0.2823929	102.615	159.538	-1090.445	0.1727551	4	OK	102.536	159.474	-1090.372	OK	139.84	181.744	-1125.474	OK	105.481	247.218	-1105.337	OK	76.88	199.279	-1074.036
2	Port 2: NDI 8700340  s/n:34802401	1028379307	1		0.6766719	-0.203111	-0.6959831	0.1283304	11.637	51.035	-1081.645	0.0970327	4	OK	-145.267	74.161	-1073.021	OK	-194.945	78.958	-1075.599	OK	-241.77	105.84	-1089.462	Used OOV	-282.266	64.976	-1068.579	Port 1: NDI 8700449  s/n:3532DC02	1028379307	1	OK	0.5797545	-0.6981977	-0.3111385	-0.2821303	102.723	159.602	-1090.409	0.1789117	4	OK	102.641	159.532	-1090.327	OK	139.933	181.802	-1125.476	OK	105.574	247.281	-1105.323	OK	76.991	199.348	-1073.999
2	Port 2: NDI 8700340  s/n:34802401	1028379310	1		0.676371	-0.2020756	-0.696802	0.1271012	11.965	50.827	-1082.521	0.1030257	4	OK	-144.961	73.901	-1074.098	OK	-194.635	78.695	-1076.755	OK	-241.43	105.596	-1090.6	Used OOV	-281.965	64.678	-1069.93	Port 1: NDI 8700449  s/n:3532DC02	1028379310	1	OK	0.5797333	-0.6981492	-0.3114521	-0.2819479	102.597	159.576	-1090.499	0.1793912	4	OK	102.518	159.512	-1090.426	OK	139.798	181.789	-1125.562	OK	105.389	247.243	-1105.435	OK	76.837	199.315	-1074.099
2	Port 2: NDI 8700340  s/n:34802401	1028379313	1		0.6771891	-0.2009817	-0.6963021	0.1272193	12.507	51.04	-1083.63	0.101696	4	OK	-144.424	73.902	-1074.831	OK	-194.112	78.633	-1077.386	OK	-240.979	105.502	-1091.083	Used OOV	-281.416	64.497	-1070.387	Port 1: NDI 8700449  s/n:3532DC02	1028379313	1	OK	0.5798645	-0.6982111	-0.3110216	-0.282	102.704	159.62	-1090.424	0.1757948	4	OK	102.622	159.557	-1090.352	OK	139.903	181.823	-1125.499	OK	105.546	247.297	-1105.333	OK	76.973	199.362	-1073.987
2	Port 2: NDI 8700340  s/n:34802401	1028379316	1		0.6785042	-0.1990913	-0.695709	0.1264268	13.618	50.478	-1085.006	0.0995418	4	OK	-143.314	73.148	-1075.684	OK	-193.014	77.839	-1078.06	OK	-239.941	104.722	-1091.536	Used OOV	-280.276	63.588	-1070.89	Port 1: NDI 8700449  s/n:3532DC02	1028379316	1	OK	0.5794823	-0.6985051	-0.3116967	-0.2813113	102.685	159.716	-1090.463	0.1789709	4	OK	102.606	159.651	-1090.379	OK	139.845	181.913	-1125.584	OK	105.409	247.369	-1105.513	OK	76.905	199.452	-1074.104
2	Port 2: NDI 8700340  s/n:34802401	1028379319	1		0.677601	-0.1976398	-0.6971911	0.1253795	14.147	49.982	-1085.355	0.0975925	4	OK	-142.848	72.398	-1076.484	OK	-192.55	77.027	-1078.988	OK	-239.466	103.892	-1092.543	Used OOV	-279.805	62.628	-1072.172	Port 1: NDI 8700449  s/n:3532DC02	1028379319	1	OK	0.579729	-0.6983895	-0.3113359	-0.2814894	102.776	159.743	-1090.395	0.1790081	4	OK	102.696	159.674	-1090.319	OK	139.945	181.951	-1125.508	OK	105.541	247.406	-1105.383	OK	77.014	199.483	-1073.984
2	Port 2: NDI 8700340  s/n:34802401	1028379322	1		0.6767644	-0.1964405	-0.6983364	0.1254092	14.345	49.982	-1085.552	0.0996966	4	OK	-142.722	72.011	-1077.028	OK	-192.428	76.529	-1079.634	OK	-239.375	103.297	-1093.268	Used OOV	-279.672	61.911	-1073.059	Port 1: NDI 8700449  s/n:3532DC02	1028379322	1	OK	0.5796882	-0.6985929	-0.3110996	-0.28133	102.954	159.824	-1090.275	0.1815046	4	OK	102.868	159.758	-1090.188	OK	140.113	182.012	-1125.424	OK	105.737	247.488	-1105.284	OK	77.212	199.569	-1073.864
2	Port 2: NDI 8700340  s/n:34802401	1028379325	1		0.6795526	-0.1976028	-0.6956174	0.1236039	14.907	48.586	-1087.046	0.1022638	4	OK	-141.975	71.521	-1077.449	OK	-191.669	76.33	-1079.752	OK	-238.537	103.385	-1093.014	Used OOV	-278.941	62.214	-1072.6	Port 1: NDI 8700449  s/n:3532DC02	1028379325	1	OK	0.5797276	-0.6983804	-0.3111921	-0.281674	102.817	159.715	-1090.365	0.1727688	4	OK	102.737	159.648	-1090.298	OK	139.994	181.913	-1125.462	OK	105.619	247.384	-1105.34	OK	77.071	199.458	-1073.943
2	Port 2: NDI 8700340  s/n:34802401	1028379328	1		0.6784224	-0.1978403	-0.6967698	0.1229395	14.921	47.986	-1086.568	0.0974788	4	OK	-141.979	70.99	-1077.498	OK	-191.667	75.829	-1079.983	OK	-238.48	102.926	-1093.394	Used OOV	-278.963	61.748	-1073.129	Port 1: NDI 8700449  s/n:3532DC02	1028379328	1	OK	0.5797957	-0.6981644	-0.3112963	-0.2819539	102.585	159.579	-1090.507	0.1746686	4	OK	102.503	159.517	-1090.435	OK	139.782	181.792	-1125.573	OK	105.395	247.252	-1105.435	OK	76.835	199.313	-1074.09
2	Port 2: NDI 8700340  s/n:34802401	1028379331	1		0.6775364	-0.1979622	-0.6976751	0.1224943	14.828	47.723	-1085.707	0.0976441	4	OK	-142.089	70.759	-1077.053	OK	-191.773	75.601	-1079.659	OK	-238.543	102.71	-1093.189	Used OOV	-279.09	61.545	-1073.052	Port 1: NDI 8700449  s/n:3532DC02	1028379331	1	OK	0.5796777	-0.6981668	-0.3117497	-0.2816897	102.518	159.616	-1090.574	0.1800452	4	OK	102.439	159.555	-1090.5	OK	139.705	181.839	-1125.647	OK	105.251	247.276	-1105.546	OK	76.731	199.345	-1074.192
2	Port 2: NDI 8700340  s/n:34802401	1028379334	1		0.6759544	-0.1988524	-0.6988979	0.1228212	14.463	47.686	-1084.358	0.0951081	4	OK	-142.487	70.726	-1076.379	OK	-192.155	75.561	-1079.166	OK	-238.886	102.64	-1092.956	Used OOV	-279.506	61.51	-1072.896	Port 1: NDI 8700449  s/n:3532DC02	1028379334	1	OK	0.5796213	-0.6981261	-0.311782	-0.2818708	102.431	159.535	-1090.601	0.1739959	4	OK	102.349	159.472	-1090.528	OK	139.632	181.758	-1125.656	OK	105.189	247.205	-1105.574	OK	76.647	199.259	-1074.222
2	Port 2: NDI 8700340  s/n:34802401	1028379337	1		0.677348	-0.1997993	-0.6970262	0.1242353	14.745	47.356	-1084.054	0.0994347	4	OK	-142.16	70.501	-1075.383	OK	-191.833	75.353	-1077.975	OK	-238.608	102.411	-1091.603	Used OOV	-279.158	61.362	-1071.217	Port 1: NDI 8700449  s/n:3532DC02	1028379337	1	OK	0.5796692	-0.698176	-0.3115874	-0.2818639	102.534	159.6	-1090.533	0.1740888	4	OK	102.457	159.534	-1090.468	OK	139.726	181.814	-1125.59	OK	105.307	247.267	-1105.495	OK	76.766	199.337	-1074.141
2	Port 2: NDI 8700340  s/n:34802401	1028379340	1		0.6789144	-0.1996496	-0.6950926	0.1267344	15.195	47.3	-1083.942	0.1014499	4	OK	-141.714	70.091	-1074.418	OK	-191.411	74.816	-1076.759	OK	-238.33	101.724	-1090.184	Used OOV	-278.664	60.63	-1069.426	Port 1: NDI 8700449  s/n:3532DC02	1028379340	1	OK	0.5796831	-0.6983923	-0.3112954	-0.2816219	102.778	159.698	-1090.402	0.1695998	4	OK	102.7	159.633	-1090.339	OK	139.949	181.896	-1125.492	OK	105.565	247.366	-1105.391	OK	77.03	199.439	-1073.99
2	Port 2: NDI 8700340  s/n:34802401	1028379343	1		0.6804719	-0.1988637	-0.6933125	0.1293407	15.279	47.444	-1083.682	0.1035366	4	OK	-141.647	69.708	-1073.312	OK	-191.377	74.252	-1075.34	OK	-238.466	100.945	-1088.572	Used OOV	-278.543	59.782	-1067.494	Port 1: NDI 8700449  s/n:3532DC02	1028379343	1	OK	0.5798163	-0.6984271	-0.3108411	-0.2817631	102.989	159.785	-1090.258	0.1724767	4	OK	102.912	159.722	-1090.19	OK	140.163	181.969	-1125.359	OK	105.834	247.456	-1105.201	OK	77.275	199.538	-1073.819
2	Port 2: NDI 8700340  s/n:34802401	1028379346	1		0.6820123	-0.1985813	-0.6913448	0.1321632	15.257	47.558	-1083.552	0.1016814	4	OK	-141.673	69.373	-1072.295	OK	-191.42	73.774	-1074.089	OK	-238.684	100.275	-1087.096	Used OOV	-278.495	59.054	-1065.632	Port 1: NDI 8700449  s/n:3532DC02	1028379346	1	OK	0.5799605	-0.6985251	-0.3102235	-0.281904	103.155	159.789	-1090.146	0.1715428	4	OK	103.074	159.723	-1090.087	OK	140.338	181.956	-1125.26	OK	106.081	247.467	-1105.055	OK	77.484	199.557	-1073.651
